year,code,amount,name,topname,depname,depcat,cat,ref
2017,3202010100,851819000,無細項,總統府主管,總統府,一般行政,國務支出,1.1.1
2017,3202010200,30000000,無細項,總統府主管,總統府,國務機要,國務支出,1.1.2
2017,3202010300,17075000,無細項,總統府主管,總統府,國家慶典,國務支出,1.1.3
2017,3202010400,12626000,國家發展研究及諮詢,總統府主管,總統府,研究發展,國務支出,1.1.4.1
2017,3202010500,11366000,無細項,總統府主管,總統府,新聞發布,國務支出,1.1.5
2017,3202010600,25255000,無細項,總統府主管,總統府,卸任禮遇,國務支出,1.1.6
2017,3202010800,9220000,無細項,總統府主管,總統府,公報編印及印信勳章鑄造,國務支出,1.1.7
2017,3202019000,8200000,交通及運輸設備,總統府主管,總統府,一般建築及設備,國務支出,1.1.8.1
2017,3202019800,2073000,無細項,總統府主管,總統府,第一預備金,國務支出,1.1.9
2017,3202100100,177872000,無細項,總統府主管,國家安全會議,一般行政,國務支出,1.2.1
2017,3202102000,21483000,無細項,總統府主管,國家安全會議,諮詢研究業務,國務支出,1.2.2
2017,3202109000,920000,交通及運輸設備,總統府主管,國家安全會議,一般建築及設備,國務支出,1.2.3.1
2017,3202109800,500000,無細項,總統府主管,國家安全會議,第一預備金,國務支出,1.2.4
2017,5302300100,178409000,無細項,總統府主管,國史館,一般行政,文化支出,1.3.1
2017,5302301000,8012000,史料採集,總統府主管,國史館,史料採集與典藏,文化支出,1.3.2.1
2017,5302302000,8570000,無細項,總統府主管,國史館,國史編纂,文化支出,1.3.3
2017,5302309800,340000,無細項,總統府主管,國史館,第一預備金,文化支出,1.3.4
2017,5302313000,79099000,無細項,總統府主管,國史館臺灣文獻館,一般行政,文化支出,1.4.1
2017,5302314000,3795000,採集文獻暨文物大樓營運,總統府主管,國史館臺灣文獻館,文獻業務,文化支出,1.4.2.1
2017,5202400100,366568000,無細項,總統府主管,中央研究院,一般行政,科學支出,1.5.1
2017,5202401000,3010055000,學術審議及研究獎助,總統府主管,中央研究院,一般學術研究及評議,科學支出,1.5.2.1
2017,5202402000,1691313000,數理科學研究,總統府主管,中央研究院,自然及人文社會科學研究,科學支出,1.5.3.1
2017,5202403000,1397720000,無細項,總統府主管,中央研究院,國家生技研究園區,科學支出,1.5.4
2017,5202409000,1458200000,土地購置,總統府主管,中央研究院,一般建築及設備,科學支出,1.5.5.1
2017,5202409800,7375000,無細項,總統府主管,中央研究院,第一預備金,科學支出,1.5.6
2017,3303010100,890274000,無細項,行政院主管,行政院,一般行政,行政支出,2.1.1
2017,3303010700,11663000,無細項,行政院主管,行政院,施政及法制業務,行政支出,2.1.2
2017,3303011100,6250000,無細項,行政院主管,行政院,施政推展聯繫,行政支出,2.1.3
2017,3303011500,40259000,無細項,行政院主管,行政院,科技發展研究諮詢,行政支出,2.1.4
2017,3303011600,113115000,無細項,行政院主管,行政院,聯合服務業務,行政支出,2.1.5
2017,3303011800,8593000,無細項,行政院主管,行政院,國土及資通安全業務,行政支出,2.1.6
2017,3303011900,8117000,無細項,行政院主管,行政院,災害防救業務,行政支出,2.1.7
2017,3303012000,15474000,無細項,行政院主管,行政院,性別平等業務,行政支出,2.1.8
2017,3303012200,17581000,無細項,行政院主管,行政院,消保及食安業務,行政支出,2.1.9
2017,3303012300,62230000,無細項,行政院主管,行政院,資訊管理,行政支出,2.1.10
2017,3303012400,56924000,無細項,行政院主管,行政院,新聞傳播業務,行政支出,2.1.11
2017,3303019000,6466000,營建工程,行政院主管,行政院,一般建築及設備,行政支出,2.1.12.1
2017,3303019800,3800000,無細項,行政院主管,行政院,第一預備金,行政支出,2.1.13
2017,3303100100,821756000,無細項,行政院主管,主計總處,一般行政,行政支出,2.2.1
2017,3303101000,3826000,無細項,行政院主管,主計總處,中央總預算核編及執行,行政支出,2.2.2
2017,3303101100,1870000,無細項,行政院主管,主計總處,特種基金預算核編及執行,行政支出,2.2.3
2017,3303101200,2211000,無細項,行政院主管,主計總處,會計及決算業務,行政支出,2.2.4
2017,3303101300,29769000,無細項,行政院主管,主計總處,綜合統計業務,行政支出,2.2.5
2017,3303101400,334403000,無細項,行政院主管,主計總處,國勢普查業務,行政支出,2.2.6
2017,3303101500,15644000,無細項,行政院主管,主計總處,主計訓練業務,行政支出,2.2.7
2017,3303101600,81309000,無細項,行政院主管,主計總處,主計資訊業務,行政支出,2.2.8
2017,3303109000,1909000,營建工程,行政院主管,主計總處,一般建築及設備,行政支出,2.2.9.1
2017,3303109800,1850000,無細項,行政院主管,主計總處,第一預備金,行政支出,2.2.10
2017,3303300100,353150000,無細項,行政院主管,人事行政總處,一般行政,行政支出,2.3.1
2017,3303300200,220587000,無細項,行政院主管,人事行政總處,人事行政之政策規劃執行及發展,行政支出,2.3.2
2017,3303300300,820000,交通及運輸設備,行政院主管,人事行政總處,一般建築及設備,行政支出,2.3.3.1
2017,3303309800,2000000,無細項,行政院主管,人事行政總處,第一預備金,行政支出,2.3.4
2017,7503303400,11240000,無細項,行政院主管,人事行政總處,第一屆資深中央民代自願退職給付,退休撫卹給付支出,2.3.5
2017,7503303600,9179000,無細項,行政院主管,人事行政總處,因公殘廢死亡慰問給付,退休撫卹給付支出,2.3.6
2017,7503304300,20000000,無細項,行政院主管,人事行政總處,公教員工資遣退職給付,退休撫卹給付支出,2.3.7
2017,8903304500,1700000000,無細項,行政院主管,人事行政總處,公教人員婚喪生育及子女教育補助,其他支出,2.3.8
2017,3303310100,56861000,無細項,行政院主管,公務人力發展中心,一般行政,行政支出,2.4.1
2017,3303311000,70503000,無細項,行政院主管,公務人力發展中心,訓練輔導及研究,行政支出,2.4.2
2017,3303319000,0,交通及運輸設備,行政院主管,公務人力發展中心,一般建築及設備,行政支出,2.4.3.1
2017,3303319800,600000,無細項,行政院主管,公務人力發展中心,第一預備金,行政支出,2.4.4
2017,3303330100,80355000,無細項,行政院主管,地方行政研習中心,一般行政,行政支出,2.5.1
